state,date,tweet_count,total_likes,sentiment_avg,total_retweets,total_followers,most_common_issues,most_common_derogatory_language,most_common_adjectives,top_10_user_screen_name,most_common_hashtag,top_hashtags,top_cleaned_tweet,states_code
Nevada,2020-10-23,295,1397.0,0.0550935593220339,300.0,3007737.0,maga,kill,debatetonight,"['PandaMike5', 'GarySchlager', 'WillSolly2', 't7promotions', 'BudMeyers99', 'WeSurvivedObama', 'MattSoleyn', 'ziggylasvegas', 'ADevotedYogi', 'jamesturnagenov']",#biden,['#biden'],['at the end of this debate should end thanking for a fair debate and not the usual hit job he would score some points trump debates debatetonight biden'],NV
Nevada,2020-10-24,104,229.0,0.11493173076923077,70.0,1461731.0,covid,threat,covid decency,"['TheSportsCircus', 'BudMeyers99', 'WillSolly2', 'BBEntLLC', 'Unminced_Words', 'RobTampa', 'sublime5craig', 'JohnAStewart7', 'PandaMike5', 'ADevotedYogi']",#biden,['#biden'],['vote election trump politics voteblue blacklivesmatter democrats love usa america joebiden covid biden maga democrat berniesanders elections democracy voting resist donaldtrump bernie dumptrump india blm republican repost coronavirus news unminced'],NV
Nevada,2020-10-25,87,256.0,0.2136080459770115,106.0,425356.0,maga,war,bostonherald good,"['TheReal_JonBoy', 'BBEntLLC', 'TommyMcVegas', 'MICHAELANTONIO', 'MaskUpNV', 'NVGOPMatt', 'MattSoleyn', 'JarretNicholas', 'WillSolly2', 'RobTampa']",#trump,['#trump'],['just said hes running a corrupt campaign trump trump joebiden corruptjoebiden biddenharris bidenleaks donaldtrump election countryoverparty moreyears bidenharris'],NV
Nevada,2020-10-26,113,1064.0,0.15500265486725665,367.0,734510.0,covid,riot,great,"['PDFStreaming_', 'WillSolly2', 'DavidAHowes', 'Unminced_Words', 'scherfcom', 'RobertBeadles', 'CBrowser15', 'MaskUpNV', 'TommyMcVegas', 'AnArtfulPenguin']",#trump,['#trump'],['trumps mask rocks his greatest covid hits repost repost some people need to be reminded doesnt mince words trumpislosing maskup trumpvirus trump biden unminced votebiden'],NV
Nevada,2020-10-27,84,460.0,0.10134285714285715,50.0,403964.0,covid,kill,covid,"['JoJoDiplomat', 'BBEntLLC', 'JohnAStewart7', 'RobertBeadles', 'Clyatt', 'TheReal_JonBoy', 'WillSolly2', 'ValGalante_Love', 'GarySchlager', 'babysista']",#trump,['#trump'],['breaking acb has been voted in we have our th judge huge victory for american people god bless america scotus judge acb amyconneybarrett dc washington trump biden breaking breakingnews election'],NV
Nevada,2020-10-28,157,590.0,0.1221407643312102,394.0,2061596.0,covid,war,more,"['PDFStreaming_', 'PandaMike5', 'Unminced_Words', 'KTNV', 'JoJoDiplomat', 'JohnCordBooks2', 'NVPatriotGirl', 'Sara702Sala', 'JohnAStewart7', 'jamesturnagenov']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-10-29,112,515.0,0.006397321428571425,125.0,301293.0,hunterbiden,"criminal, criminal",new american american general,"['OfficialOURPAC', 'gharibhamidreza', 'BBEntLLC', 'WeSurvivedObama', 'BudMeyers99', 'Drews_Views', 'GodzBizzy1', 'Dee_Biden2020', 'WillSolly2', 'JoJoDiplomat']",#trump,['#trump'],['were getting down to it i hope you took the time to vote if not the following parody song will not help you in your decision trump amp biden apologies to'],NV
Nevada,2020-10-30,138,801.0,0.04238333333333333,428.0,524598.0,covid,hate,other,"['PandaMike5', 'stephenrwinter', 'RambosKitchen', 'WeSurvivedObama', 'JohnCordBooks2', 'JoJoDiplomat', 'WillSolly2', 'nsawins', 'BudMeyers99', 'JohnAStewart7']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-10-31,130,347.0,0.07158307692307692,259.0,1661637.0,covid,riot,adjacent,"['WillSolly2', 'stephenrwinter', 'BBEntLLC', 'PandaMike5', 'WeSurvivedObama', 'JoJoDiplomat', 'gharibhamidreza', 'KTNV', 'M1cha3l__', 'jamesturnagenov']",#trump,['#trump'],['corruptjoebiden corruptbiden corrupttwitter jackdorsey twittercensorship section  hunterbiden joebiden hillaryclintonfoundation hillaryemails johnkerry obama obamabiden irandeal'],NV
Nevada,2020-11-01,114,764.0,0.019822807017543864,176.0,4565074.0,maga,riot,only,"['ADevotedYogi', 'RobertBeadles', 'BudMeyers99', 'BBEntLLC', '000HMY', 'stephenrwinter', 'ValGalante_Love', 'jamesturnagenov', 'JoJoDiplomat', 'burtpurdy']",#trump,['#trump'],['democracy is our lives vote maga not a trump reality show'],NV
Nevada,2020-11-02,182,445.0,0.05832802197802198,182.0,5982527.0,maga,hate,more,"['BudMeyers99', 'ADevotedYogi', 'WillSolly2', 'KTNV', '4ServicePlays', 'AlisaApps', 'AngelicFusion', 'JohnCordBooks2', 'kxnt', 'badpeatmoss']",#trump,['#trump'],['lady gaga is another universal music group singer who hates freedom bec she gave hers up amp is one of the biggest music establishment puppetslike biden in politics i am not controlled by anyone i am going to give it to you real amp open tell u the truth'],NV
Nevada,2020-11-03,204,23946.0,0.08233627450980392,2751.0,9704834.0,maga,threat,joebiden,"['kxnt', 'AngelicFusion', 'stephenrwinter', 'ADevotedYogi', 'WillSolly2', 'BWine4u', 'KTNV', 'RobertBeadles', 'RambosKitchen', '4ServicePlays']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-11-04,310,1177.0,0.10970354838709677,215.0,4000002.0,china,hate,more,"['BudMeyers99', 'VegasBets4u', 'Clyatt', 'KTNV', 'WillSolly2', 'APKJM', 'kxnt', 'CerebralDiva', 'unitedpatriot33', '336raven']",#trump,['#trump'],['market has priced in a joebiden win and a republican held senate a republican senate will keep biden tax hikes in check i want trump to win but market seems happy either way'],NV
Nevada,2020-11-05,208,825.0,0.05227932692307692,232.0,2189298.0,maga,threat,great,"['BudMeyers99', 'kxnt', 'KeithRogers2', 'KTNV', 'AngelicFusion', 'WillSolly2', 'Clyatt', 'chollygiles', 'Fredo_Mayer_', 'Unminced_Words']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-11-06,288,766.0,-0.02491909722222222,106.0,862898.0,law,threat,new,"['JoJoDiplomat', 'KeithRogers2', 'TheRedWineGal', 'MaskUpNV', 'kxnt', 'JohnCordBooks2', 'BWine4u', 'MaxNews3LV', 'SkyviewKevin', 'KarenSHudson']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-11-07,356,3371.0,0.11824550561797752,269.0,3885153.0,maga,war,joebiden,"['JoJoDiplomat', 'MaskUpNV', 'AngelicFusion', 'WillSolly2', 'DocsPSCbasics', 'AebJudith', 'KTNV', 'ziggylasvegas', 'KeithRogers2', 'TheRedWineGal']",#trump,['#trump'],['bruce springsteen calls trump a threat to our democracy'],NV
Nevada,2020-11-08,204,1964.0,0.15102450980392157,278.0,1539702.0,"covid, maga",war,conservative,"['AngelicFusion', 'Unminced_Words', 'RobertBeadles', 'MaskUpNV', 'KTNV', 'WeSurvivedObama', 'maxmcandrew', 'ziggylasvegas', 'burtpurdy', 'AebJudith']",#biden,['#biden'],['america usa trump love canada instagram freedom newyork india maga a photography travel instagood follow american unitedstates covid california london like australia republican europe donaldtrump conservative politics art memes unminced'],NV
New Hampshire,2020-10-15,10,7.0,-0.29586999999999997,4.0,32082.0,burisma,No derogatory_language,antitrust possible definate social,"['NHHome12', 'Notes_n_Hopes', 'steinhauserNH1', 'alangub4ever', 'livegreenordie', 'boudwoman', 'BustedHipGaming', 'CreatureKingdom', 'HeatherSyd']",#biden,['#biden'],['how many times have you voted for biden'],NH
New Hampshire,2020-10-16,19,27.0,0.010568421052631572,4.0,69418.0,hunter biden,aggressive,assertive aggressive assertive,"['quotemeagain', 'Vallie_E', 'RKimberlily', 'brianbenkel', 'VanderbergVicki', 'Michaeloptv', 'Zack233', 'spenumatsa', 'NHHome12', 'LindaResista']",#biden,['#biden'],['i like how biden is giving really detailed answers on how to fix economic problems and background on what things are like now he has solid plans'],NH
New Hampshire,2020-10-17,11,16.0,-0.1524181818181818,3.0,30859.0,china,No derogatory_language,corrupt,"['CreatureKingdom', 'AuthorCDiorio', 'JohnJTerrible', 'T_Kremin', 'Notes_n_Hopes', 'Michaeloptv', 'brianbenkel', 'Budders84', 'livegreenordie', 'JillianJChaloux']",#biden,['#biden'],['biden crime bill the  omnibus crime bill built souzabaranowski a deplorable mismanaged prison built to hold nearly  inmatesbut today home to just officials mistreat inmates and deny essential serviceslike all government institutions'],NH
New Hampshire,2020-10-18,12,31.0,0.024500000000000004,8.0,32260.0,No Issue,kill,broken,"['JeremysJemsand1', 'MarxRobby', 'Notes_n_Hopes', 'AmberStiles80', 'nhstevemacd', 'bassm67', 'ski_nh', 'ScottRinger_NH', 'livegreenordie', 'SewallTim']","#trump,#2020election,#biden,#parodypresident,#tshirt","['#trump,#2020election,#biden,#parodypresident,#tshirt']",['trump promises made promises broken mens heavyweight tee by jeremysjems via trump election biden parodypresident tshirt'],NH
New Hampshire,2020-10-19,11,36.0,0.27895454545454546,6.0,35964.0,covid,attack,covid clever covid,"['theteflonfraud', 'BKSRacer930', 'ScottRinger_NH', 'BustedHipGaming', 'FlagWorks', 'mattygreggruns', 'brianbenkel']","#biden,#stocks,#shorting,#trump,#buying","['#covid19,#covid,#biden,#biden,#trump']",['joe bidens no pussy footing around covid ad was kinda clever covid covid biden joebiden trump'],NH
New Hampshire,2020-10-20,17,311.0,0.10027647058823529,130.0,63681.0,"covid, pandemic",riot,least nys more least most,"['Notes_n_Hopes', 'Codgejunior', 'DrDavidMBerman', 'flpeach22', 'T_Kremin', 'SheriW10', 'steinhauserNH1', 'DGP603', 'SocietyLost', 'MarxRobby']",#biden,['#biden'],['joebiden hi big guy you looked funny doing your parkinsons shuffle carrying your chocolate ensure today'],NH
New Hampshire,2020-10-21,33,41.0,-0.27762424242424244,9.0,82056.0,fraud,abuse,more,"['MaryMon33621594', 'PatriotsNHfan', 'steinhauserNH1', 'mtm_girl', 'SheriW10', 'ga39471', 'DavidEG_NH', 'BKSRacer930', 'SandyBelknapNH', 'brianbenkel']",#biden,['#biden'],[' watch the  battleground states that will likely decide whether or wins the presidential election today on election election donaldtrump joebiden fitn'],NH
New Hampshire,2020-10-22,44,48.0,-0.21251363636363638,13.0,93429.0,"order, china",kill,largest chinese fetynal young american,"['MaryMon33621594', 'steinhauserNH1', 'BeardSwag_', 'JDSnowflake925', 'JohnMcNH', 'educated_educ8r', 'BKSRacer930', 'BobbyShowFlake', 'DSquareNH', 'changshafu']",#biden,"['#chinese,#biden,#neverforget,#chinabiden,#demexit,#nh,#az,#sc,#nhpolitics,#blm,#pennsylvania']",['americans will never forget the hundreds of thousands of americans who died under the largest chinese fetynal and heroin invasion under the biden and obama administration neverforget secure us borders no chinabiden demexit nh az sc nhpolitics blm pennsylvania'],NH
New Hampshire,2020-10-23,33,63.0,-0.019027272727272726,55.0,54032.0,racist,hate,extra honest joebiden,"['NHHome12', 'Michaeloptv', 'MikeMcC48259106', 'SpinfuelDotCom', 'LathaMangipudi', 'benjamin_dutil', 'GOPsbaby', 'steinhauserNH1', 'ddgiguere', 'Susan36495963']",#biden,['#biden'],['is joe getting extra time to answer or provide a rebuttal please be honest joebiden donaldtrump'],NH
New Hampshire,2020-10-24,14,18.0,0.15758571428571427,2.0,7358.0,law,hate,catholic misleading,"['NHHome12', 'ZIngbretsen', 'donf0615', 'EssigKathy', 'PeaceLoveDanes', 'GavinAyling', 'Notes_n_Hopes', 'weissmaryann', 'dzygadlo', 'BustedHipGaming']",#biden,['#biden'],['i signed up to volunteer making phone calls for joebiden i hate making phone calls but this election is too important'],NH
New Hampshire,2020-10-25,14,42.0,0.026949999999999998,8.0,36638.0,china,traitor,civil,"['andrewsylvia', 'igob4u2', 'PADDYBOY3', 'chrissylsimonds', 'Michaeloptv', 'educated_educ8r', 'NickMacari13', 'photosbypflanz', 'RealShawnDaniel', 'livegreenordie']","#mht,#trump","['#mht,#trump']",['putin rejects trumps criticism of biden family business article amp reuters pls report'],NH
New Hampshire,2020-10-26,8,2.0,-0.018987500000000004,0.0,37198.0,china,kill,dishonesty,"['livegreenordie', 'ratlwyatt', 'amullaney', 'donf0615', 'delga_dj', 'ScottRinger_NH', 'Susan36495963']",#biden,['#biden'],['loser is the only one to blame for this tragedy he never takes responsability hes a child of  years with supporters with the same mentality biden trumpisaloser'],NH
New Hampshire,2020-10-27,8,2.0,-0.208675,0.0,45622.0,law,war,ill,"['steinhauserNH1', 'stevens61x', 'moviefreakD', 'livegreenordie', 'appycountry', 'Notes_n_Hopes', 'JerryPerry511']","#2020election,#election2020,#mikebloomberg,#biden,#fitn","['#biden,#2020election,#election2020,#fitn,#papolitics']",[' watch says hes not overconfident but predicts hell win key a trio battleground states flipped from blue to red  years ago today on joebiden election election fitn papolitics'],NH
New Hampshire,2020-10-28,17,52.0,0.298,11.0,100126.0,china,anger,congressional,"['steinhauserNH1', 'Notes_n_Hopes', 'elbow_ellen', 'terridonovan12', 'jen_gme', 'educated_educ8r', 'ScottRinger_NH', 'igob4u2', 'MarkGRoddy', 'bunker17']","#2020election,#election2020,#trump,#biden,#nepol,#mepolitics","['#2020election,#election2020,#trump,#biden,#nepol,#mepolitics']",[' watch how two congressional districts in maine and nebraska could decide whether or wins election today on election donaldtrump joebiden nepol mepolitics'],NH
New Hampshire,2020-10-29,15,87.0,0.1599,21.0,54423.0,"covid, maga",hatred,joebiden,"['SandraNH5', 'steinhauserNH1', 'Mayoking', 'Notes_n_Hopes', 'JoyLove221', 'chrissylsimonds', 'donf0615', 'ChipMoynihan', 'livegreenordie', 'SocietyLost']",#biden,['#biden'],['the lines biden trump'],NH
New Hampshire,2020-10-30,18,50.0,-0.05783333333333333,11.0,73724.0,covid,rage,able simple,"['Notes_n_Hopes', 'educated_educ8r', 'dawnmuise1', 'StupidFlGuy', 'donf0615', 'steinhauserNH1', 'SawickiEric', 'KerryGNH', 'Budders84', 'bassm67']",#biden,['#biden'],['chelseahandler was able to easily persuade cent to flip his vote from trump to biden in a simple tweet mtv hollywood i wonder if he called hergot down amp begged for forgiveness hillaryclinton thought women vote according to what society expected amp wanted voteurownway'],NH
New Hampshire,2020-10-31,17,22.0,-0.026911764705882354,6.0,98223.0,maga,No derogatory_language,more more,"['Notes_n_Hopes', 'steinhauserNH1', 'dzygadlo', 'JerryPerry511', 'Susan36495963', 'livegreenordie', 'ScottRinger_NH', 'igob4u2', 'Budders84', 'LibertyBlock']","#2020election,#election2020,#biden,#trump","['#2020election,#election2020,#biden,#trump']",[' watch the presidential election comes down to these  states election election joebiden donaldtrump'],NH
New Hampshire,2020-11-01,12,7.0,-0.06775000000000002,0.0,39552.0,covid,"kill, murder",african,"['Notes_n_Hopes', 'donf0615', 'AmberStiles80', 'NHHome12', 'robyntgnh1', 'ScottRinger_NH', 'ChukkaChukka2', 'livegreenordie', 'mtm_girl', 'Lily195066']",#biden,['#biden'],['joebiden with no teleprompter'],NH
New Hampshire,2020-11-02,31,152.0,0.18046774193548387,19.0,195943.0,bluewave,harm,clear catholic,"['Notes_n_Hopes', 'sawyerspeaks', 'weissmaryann', 'thedecentgay', 'KiKiPosting', 'steinhauserNH1', 'downlownews_com', 'RamsayGedeon', 'Conservativeind', 'ProtectCareNH']",#trump,['#trump'],['they keep saying trump has to get to  i say hes already pushing '],NH
New Hampshire,2020-11-03,31,146.0,0.3114483870967742,25.0,160168.0,maga,traitor,accountable,"['educated_educ8r', 'PatriotsNHfan', 'CoconutCole', 'steinhauserNH1', 'LibertyBlock', 'NHHome12', 'livegreenordie', 'DdHuckins', 'JimMarshallNC', 'cmxnrd']","#dejoy,#gopcomplicittraitors,#trump","['#dejoy,#gopcomplicittraitors,#trump']",['dejoy will be held accountable for his actions the gopcomplicittraitors are all going to prison there is no loyalty from trump'],NH
New Hampshire,2020-11-04,31,24.0,0.264458064516129,4.0,129364.0,racist,hate,bad amp least blind,"['livegreenordie', 'Michaeloptv', 'coinxoxo2', 'JimMarshallNC', 'Tapinimmo', 'DarinCBrown', 'SimplySharonNH', 'delga_dj', 'FreeWill1776', 'educated_educ8r']",#biden,"['#trump,#biden,#election2020']",['trump wins indiana biden wins vermont only calls so far election'],NH
New Hampshire,2020-11-05,33,52.0,0.07652424242424243,11.0,65250.0,women,kill,alive amp well,"['changshafu', 'Michaeloptv', 'MrSandman0412', 'BigIrishPaddy', 'wheresRheaume', 'HeatherSyd', 'appycountry', 'henny1014', 'RepDeSaulnier', 'Zack233']",#trump,['#trump'],['trump is alive amp well statement from his campaign manager this am so are son of sam berkowitzthe btk killer and edmundkemper guess it on depends of what your definition of well is biden election'],NH
